tweet_id,username,followers,created_at,tweet_text,source,likes,retweets,user_location
932396492081586177,annetteashley61,3659,2017-11-19 23:53:41,RT @Undercover_mole: So much for the Tory Brexit extremists caring about British workers. They won't even talk to the unions. Leaving the E…,Twitter for Android,0,142,"Nord-Pas-de-Calais, France"
932392858006556672,TerryEnga,553,2017-11-19 23:39:15,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for iPhone,0,122,Bracknell UK
932392662946152448,pjr1007,136,2017-11-19 23:38:28,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter for iPhone,0,393,
932391264909217792,Jacob_R92,448,2017-11-19 23:32:55,@Stop_The_EU When did U go from promoting the deportation of low skilled eu workers to their POOR countries because… https://t.co/Fo9V24UyEZ,Twitter for iPhone,1,0,United Kingdom
932391214007111680,stop1984,4577,2017-11-19 23:32:43,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter Web Client,0,122,nowhere man.
932390548672884736,Brexit4U,380,2017-11-19 23:30:04,#Brexit National Retraining Scheme must protect workers through Brexit and fourth industrial revolution ...… https://t.co/aUIc8PVxZV,dlvr.it,0,0,United Kingdom
932389909276459008,JonS253,176,2017-11-19 23:27:31,"RT @mrjamesob: James Dyson, who fired at least 590 British workers when he moved a factory abroad in 2002 &amp; is worth almost £8 billion, thi…",Twitter for Android,0,9060,
932389162992525312,Sukraine,1343,2017-11-19 23:24:34,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for Windows,0,122,
932388942267277312,johnnystarling,1305,2017-11-19 23:23:41,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for iPhone,0,122,Tees Valley
932388694677442560,RTCWalker,53,2017-11-19 23:22:42,"Number of EU workers in UK rises by 112,000 since Brexit vote https://t.co/vV1ZTy0FUh",Facebook,0,0,Halifax
932388123354558472,duncanshrubsole,1512,2017-11-19 23:20:26,"@LanceForman @DouglasCarswell &amp;your point is?? Just tell me how Brexit will create jobs, build houses, fund our NHS… https://t.co/S8R8LFHKvY",Twitter Web Client,0,0,
932388048855355392,RJ_Phoenix16,263,2017-11-19 23:20:08,@BrianMyrieSalsa @jon_trickett Didn't you hear? Tories just stopped workers' rights in parliament the other day and… https://t.co/7yjBFb8apW,Twitter Web Client,1,0,"North East, England"
932387031975686144,annetteashley61,3659,2017-11-19 23:16:05,RT @ChrisKeelty: @nickreeves9876 @ChrisRaple they are all at it their own self interest - https://t.co/fgzUQAgfQ2,Twitter for Android,0,2,"Nord-Pas-de-Calais, France"
932386515510091777,FranannigansD,1188,2017-11-19 23:14:02,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for Android,0,122,Wales
932386338866909184,RichardThomas37,1427,2017-11-19 23:13:20,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter for iPhone,0,393,"Sussex,"
932386284093534210,David_Alcock1,109,2017-11-19 23:13:07,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter for Android Tablets,0,393,
932386150811164679,RemainResistant,4118,2017-11-19 23:12:35,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter for Android,0,393,"Manchester, EU"
932384260706750469,Jacob_R92,448,2017-11-19 23:05:05,"Entire Brexit campaign was based on foreigners taking British jobs, now they are asking foreign workers for help to… https://t.co/O5O9hWl99X",Twitter for iPhone,0,0,United Kingdom
932378179431485446,eigensinn83,2629,2017-11-19 22:40:55,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for Android,0,122,Leipzig
932378116504412160,SeenLight,1269,2017-11-19 22:40:40,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter for iPhone,0,104,Scotland
932377747325947904,martin_fff,561,2017-11-19 22:39:12,"RT @mrjamesob: James Dyson, who fired at least 590 British workers when he moved a factory abroad in 2002 &amp; is worth almost £8 billion, thi…",Mobile Web (M2),0,9060,West ish...
932376685076291584,musicdealer,57,2017-11-19 22:34:59,"RT @batanball: @Barry4EU @carolecadwalla Brexit is simple.  It is deregulation.  Removing laws that protect workers rights, the environment…",Twitter for iPhone,0,16,"Deal, Kent"
932376033575260160,LeabridgeLabour,986,2017-11-19 22:32:23,"National Retraining Scheme must protect workers through Brexit and fourth industrial revolution, says TUC.... https://t.co/wF4KjY12ge",Facebook,0,0,Hackney
932375194265677824,Stephen54106076,166,2017-11-19 22:29:03,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for Android,0,122,Europe
932374839935033345,rgn_sr,530,2017-11-19 22:27:39,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter for iPhone,0,393,
932374219308130304,matilda_w_,3275,2017-11-19 22:25:11,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter Web Client,0,122,United Kingdom
932374017620750336,DianePe23337706,336,2017-11-19 22:24:23,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for Android,0,122,Nottingham
932373915975995393,MaryRic44976686,52,2017-11-19 22:23:58,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter Lite,0,122,London UK
932373776997724163,Jennifer196060,362,2017-11-19 22:23:25,"RT @Rhinos04: The real reason the tories want Brexit is to trash workers rights, remember this all you tory voting worker's https://t.co/hH…",Twitter for iPhone,0,6,London
932372699351052288,Ellajenny2,652,2017-11-19 22:19:08,"RT @AECumbria: Rich have conned and exploited workers many times. Brexit is a big one, carried out with breathtaking cynicism. https://t.co…",Twitter for Android,0,1,"Scotland, United Kingdom"
932371288550772736,franbulwer,478,2017-11-19 22:13:32,"RT @nickreeves9876: Brexit forces UK tech workers to decide: Should I stay or should I go?
How five entrepreneurs have dealt with political…",Twitter for iPad,0,10,
932371042055704576,margarettoft1,56,2017-11-19 22:12:33,"RT @batanball: @Barry4EU @carolecadwalla Brexit is simple.  It is deregulation.  Removing laws that protect workers rights, the environment…",Twitter for iPhone,0,16,
932370375840759808,AECumbria,130,2017-11-19 22:09:54,"Rich have conned and exploited workers many times. Brexit is a big one, carried out with breathtaking cynicism. https://t.co/52mqNMnTg9",Twitter Lite,1,1,"Cumbria, UK"
932370165953679360,Westmonasterii,211,2017-11-19 22:09:04,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter for iPhone,0,393,London
932370146173341696,neillewington,306,2017-11-19 22:09:00,"May I ask, after Brexit who is going to build the 300,000 houses per year ? Do we have thousands of unemployed cons… https://t.co/shZPva4v9A",Twitter for iPhone,1,0,"Leighton Buzzard, Bedfordshire"
932369753099898882,scillsygirl,279,2017-11-19 22:07:26,"RT @DavidHeadViews: Home Office, faced with proven difficulty of recruiting enough UK #immigration officials to cope with demands of #Brexi…",Twitter for iPhone,0,4,London and Surrey
932369192220798976,bramble53,285,2017-11-19 22:05:12,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter for Android,0,104,Cambridge UK
932368936716460033,franbulwer,478,2017-11-19 22:04:11,RT @annetteashley61: EU workers can stay working in 27 EU countries with a stable € or risk coming to UK with a toxic £ &amp; media that's host…,Twitter for iPad,0,6,
932368355050258432,MarkOliver_,1600,2017-11-19 22:01:53,"@ArcadisUK study predicts number of EU Constructon workers that will leave UK Post #brexit by 2020 - 214,542 for hard and 136,081 for soft.",Twitter for iPhone,0,0,United Kingdom
932368110077861888,HamblettMike,1064,2017-11-19 22:00:54,"RT @batanball: @Barry4EU @carolecadwalla Brexit is simple.  It is deregulation.  Removing laws that protect workers rights, the environment…",Twitter for Android,0,16,
932367565615181824,ImogeninFrance,141,2017-11-19 21:58:44,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for Android,0,122,France
932366891322105858,carp_pridham,386,2017-11-19 21:56:04,RT @georgeeaton: UK has record low unemployment but more overqualified employees than anywhere else in the EU and 1.4 million zero-hours wo…,Twitter for iPad,0,96,
932366502338158592,glynternet,79,2017-11-19 21:54:31,"RT @batanball: @Barry4EU @carolecadwalla Brexit is simple.  It is deregulation.  Removing laws that protect workers rights, the environment…",Twitter for iPhone,0,16,London Town
932365876246007808,New4aDay,18,2017-11-19 21:52:02,"RT @BrexitBin: 》All the negative repercussions of Brexit are happening because racists want to end Freedom of Movement for EU Workers.
》Is…",Twitter for iPad,0,96,
932365327815663616,_duplavodolija_,659,2017-11-19 21:49:51,RT @Brexit: Britain is doubling the number of visas for highly skilled workers - but Brexit concerns remain https://t.co/2sccHe7Nd7 https:/…,Tweetbot for iΟS,0,7,Planet Earth
932364719872241664,ls4a535,124,2017-11-19 21:47:26,"Just watch @Channel4 ""British Workers Wanted"" - eye-opening programme, shows you how much is wrong with society tod… https://t.co/nlB6uVtsNR",Twitter for Android,1,1,"Bursledon, England"
932364638649495552,Tiphwan,44,2017-11-19 21:47:07,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter for Android,0,393,
932364619599015937,mrbenn27,511,2017-11-19 21:47:02,"RT @bobbledavidson: Dyson let's his true Brexit motivations show. Deregulate, reduce workers' rights, get rid of corporation tax. Brexit vo…",Twitter for Android,0,2196,Glasgow
932364096833511425,FryettPaul,383,2017-11-19 21:44:57,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for iPad,0,122,People's Republic of Teesside
932363729739632643,jjkenny1,153,2017-11-19 21:43:30,RT @georgeeaton: UK has record low unemployment but more overqualified employees than anywhere else in the EU and 1.4 million zero-hours wo…,Twitter for iPad,0,96,
932363638861631489,sc_wadsy,252,2017-11-19 21:43:08,One can almost imagine a world where the Home Office cannot recruit its EU citizen caseworkers because there are in… https://t.co/YrleBpRMBi,Twitter Web Client,0,0,Somewhere near the Cotswolds
932361733968195589,njlpolitics,83,2017-11-19 21:35:34,RT @georgeeaton: UK has record low unemployment but more overqualified employees than anywhere else in the EU and 1.4 million zero-hours wo…,Twitter for iPhone,0,96,"London, England"
932361680490770432,Jayoberoi2,502,2017-11-19 21:35:21,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for iPhone,0,122,"Winscombe, England"
932361464119267328,RRamirezMorales,226,2017-11-19 21:34:30,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter for Android,0,393,Bottom of the sea of air
932361414441881601,fastcarspete,597,2017-11-19 21:34:18,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for Android,0,122,"Liverpool EU, mainly."
932360933187481605,patchbike,43,2017-11-19 21:32:23,"@kattegattt @MichRugbyZwolle @sarahwollaston @DailyMailUK This Tory government, they don’t have a clue, I’ve done m… https://t.co/KhunxeeRjL",Twitter for iPhone,0,0,"Exmouth, England"
932360635870072832,ChrisKeelty,875,2017-11-19 21:31:12,RT @ChrisKeelty: @nickreeves9876 @ChrisRaple they are all at it their own self interest - https://t.co/fgzUQAgfQ2,Twitter Web Client,0,2,"North East, England"
932360396702404610,north_joanna,961,2017-11-19 21:30:15,RT @BritEuropa: Brexit risks losing more than half of City's EU workers https://t.co/GPCwUpNMt8,Twitter for iPhone,0,11,The EU
932359899341819904,RZeszow,1612,2017-11-19 21:28:17,RT @Brexit: Poland's workers are increasingly finding reasons to stay at home https://t.co/eUSn4QMoN3 https://t.co/fd65qyk8xS,Twitter Web Client,0,16,"Rzeszów, Poland."
932359231604445184,AratxuS,113,2017-11-19 21:25:37,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for Android,0,122,
932358955241758720,Yantofullpelt33,92,2017-11-19 21:24:31,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter Lite,0,104,London England GB UK Planet Earth The Universe
932358465577717763,anywayanyway1,177,2017-11-19 21:22:35,"RT @mrjamesob: James Dyson, who fired at least 590 British workers when he moved a factory abroad in 2002 &amp; is worth almost £8 billion, thi…",Twitter for Android,0,9060,here
932358128028606464,bull_wrighter,94,2017-11-19 21:21:14,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter for iPhone,0,393,"Eynsham, England"
932357720606412802,JackInTheBoxi7,247,2017-11-19 21:19:37,"RT @nickreeves9876: Brexit forces UK tech workers to decide: Should I stay or should I go?
How five entrepreneurs have dealt with political…",Twitter for iPad,0,10,
932357352204001280,TrespassMole,2,2017-11-19 21:18:09,"Majority of their head office staff are Eastern Europeans with a scattering of British workers. Come brexit, they a… https://t.co/brrTKzG4br",Twitter for iPad,0,0,United Kingdom
932357110997946368,UKEmigration2EU,601,2017-11-19 21:17:12,@raymondforsters Of course A50 can be reversed. It's clear the Tories don't want workers to have the same half dece… https://t.co/1kbUuXYbcG,Twitter Web Client,0,0,"United Kingdom, EU"
932356910535278597,GBPHS,20,2017-11-19 21:16:24,@Glostermeteor @HenryNewman @PhilipHammondUK That is not true.  You are making that up.  Workers rights are already… https://t.co/oxQW63PuSt,Twitter Web Client,0,0,
932356378760499200,solange_lebourg,10915,2017-11-19 21:14:17,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter Web Client,0,122,Various
932355862575960065,Heather_Rolfe,1586,2017-11-19 21:12:14,"RT @duncanbHR: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/gIEplwLspS",Twitter for iPad,0,1,London
932355772033454081,ChrisKeelty,875,2017-11-19 21:11:53,@nickreeves9876 @ChrisRaple they are all at it their own self interest - https://t.co/fgzUQAgfQ2,Twitter Web Client,4,2,"North East, England"
932355455787175939,Glostermeteor,99,2017-11-19 21:10:37,@GBPHS @HenryNewman @PhilipHammondUK The amendment was to guarantee that workers rights would be protected with Bre… https://t.co/lQrJv1Af6k,Twitter for Windows,0,0,Helms Deep
932355282700824576,jo_penberthy,930,2017-11-19 21:09:56,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for iPhone,0,122,
932355129600245761,AylesburySting,1912,2017-11-19 21:09:19,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for Android,0,122,Aylesbury
932354549133824001,horatioharry,2265,2017-11-19 21:07:01,"RT @ProfCaryCooper: Without EU staff the NHS will collapse new study shows,but we will have gained control! https://t.co/WcABEqLLOC",Twitter for Windows Phone,0,11,"Dereham, Norfolk"
932354388282224640,justaniklepixie,73,2017-11-19 21:06:23,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter for Android,0,393,
932353740966899714,duncanbHR,1212,2017-11-19 21:03:48,"Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/gIEplwLspS",Twitter Web Client,0,1,
932353519277035520,duncanbHR,1212,2017-11-19 21:02:55,"RT @ProfCaryCooper: Without EU staff the NHS will collapse new study shows,but we will have gained control! https://t.co/WcABEqLLOC",Twitter Lite,0,11,
932353470220337152,cristo_burton,70,2017-11-19 21:02:44,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter Lite,0,122,
932353408475987970,DickMackintosh,10979,2017-11-19 21:02:29,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter Web Client,0,104,LONDON ~ AD2017 [UK of GB] 
932353054262820864,tweet_my_jobs,2,2017-11-19 21:01:05,Three-quarters of young workers fear Brexit is bad news for their careers - RECRUITING TIM https://t.co/pFlyVB6RRq https://t.co/ZWQhMMLAoB,FlamePost,0,0,"Chester, England"
932352902466850816,MaureenBrian,175,2017-11-19 21:00:28,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter for iPad,0,104,Hebden Bridge
932352365184933889,gwstenbygrrbark,72,2017-11-19 20:58:20,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for Android,0,122,
932352071571005440,PipSinks,5396,2017-11-19 20:57:10,@TheComplexHuman @Firesnakious @PhillWatson1970 @Ferretgrove @alastair_hart @ComradePangloss It so does. PMI highes… https://t.co/lo0soQrtNl,Twitter for iPhone,0,0,"England, United Kingdom"
932352070018932741,raynalah,113,2017-11-19 20:57:10,"Brexit 'potentially catastrophic' for the NHS, new study claims https://t.co/nDl5eyJrxH",Twitter Web Client,0,0,
932352037622353920,nickdowling8,659,2017-11-19 20:57:02,"RT @DavidHeadViews: Home Office, faced with proven difficulty of recruiting enough UK #immigration officials to cope with demands of #Brexi…",Twitter Web Client,0,4,
932352030445891584,lkmlvc,165,2017-11-19 20:57:00,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter Web Client,0,104,Scotland
932351747263270922,russelljj,850,2017-11-19 20:55:53,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter for Android,0,104,Wokingham
932351639452835840,aardgoose,207,2017-11-19 20:55:27,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for iPhone,0,122,
932351392915783680,BoogWinchester,1109,2017-11-19 20:54:28,RT @BritEuropa: Brexit risks losing more than half of City's EU workers https://t.co/GPCwUpNMt8,Twitter for iPhone,0,11,
932351287848468480,JohnAWalmsley,300,2017-11-19 20:54:03,RT @annetteashley61: EU workers can stay working in 27 EU countries with a stable € or risk coming to UK with a toxic £ &amp; media that's host…,Twitter Web Client,0,6,
932351099067084800,aardgoose,207,2017-11-19 20:53:18,"RT @DavidHeadViews: Home Office, faced with proven difficulty of recruiting enough UK #immigration officials to cope with demands of #Brexi…",Twitter for iPhone,0,4,
932350950852976642,AnnabelMace,129,2017-11-19 20:52:43,Brexit forces UK tech workers to decide: Should I stay or should I go? https://t.co/qAmiwplIGl,Twitter for Android,0,1,"London, England"
932350741100027906,jamie_parker1,117,2017-11-19 20:51:53,"RT @ProfCaryCooper: Without EU staff the NHS will collapse new study shows,but we will have gained control! https://t.co/WcABEqLLOC",Twitter for iPad,0,11,
932350582760902656,isitjustmeman,600,2017-11-19 20:51:15,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter for iPhone,0,104,Newcastle
932349676015276032,DavidHeadViews,6574,2017-11-19 20:47:39,"Home Office, faced with proven difficulty of recruiting enough UK #immigration officials to cope with demands of… https://t.co/y1LclNT5fA",Twitter Web Client,8,4,UK
932349099097108480,MalcolmSleath,838,2017-11-19 20:45:22,"RT @nickreeves9876: Brexit forces UK tech workers to decide: Should I stay or should I go?
How five entrepreneurs have dealt with political…",Twitter for Windows,0,10,North London 
932349016259616768,Manthorp,1856,2017-11-19 20:45:02,"If you didn't catch Marr this morning, watch this clip.  The Tories are as inept with the economy as they are with… https://t.co/lPdkgWRi9y",Twitter Web Client,0,0,"Keighley, West Yorks"
932348330348343296,KenKenhall65,6292,2017-11-19 20:42:18,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter Web Client,0,104,"South West, England"
932348329635303427,shirleymcbrinn,2043,2017-11-19 20:42:18,"RT @nickreeves9876: Brexit forces UK tech workers to decide: Should I stay or should I go?
How five entrepreneurs have dealt with political…",Twitter for iPhone,0,10,Kinross
932348173556899840,theresawoman,586,2017-11-19 20:41:41,RT @BritEuropa: Brexit risks losing more than half of City's EU workers https://t.co/GPCwUpNMt8,Twitter for iPhone,0,11,
932348170369208321,polly_choice,1512,2017-11-19 20:41:40,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter for Android,0,104,
932347980845408261,Luisa_Zu,234,2017-11-19 20:40:55,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter for Android,0,393,Bristol
932347923639173121,Lifelandlady,4486,2017-11-19 20:40:41,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for iPad,0,122,citizen of the world
932347743732826112,catjuju,189,2017-11-19 20:39:58,"RT @mrjamesob: James Dyson, who fired at least 590 British workers when he moved a factory abroad in 2002 &amp; is worth almost £8 billion, thi…",Twitter for iPad,0,9060,London
932347139732238337,ssalerno2,94,2017-11-19 20:37:34,RT @Brexit: Poland's workers are increasingly finding reasons to stay at home https://t.co/eUSn4QMoN3 https://t.co/fd65qyk8xS,Twitter for Windows Phone,0,16,
932346934567809025,JustineLattimer,467,2017-11-19 20:36:46,"RT @nickreeves9876: Brexit forces UK tech workers to decide: Should I stay or should I go?
How five entrepreneurs have dealt with political…",Twitter for iPhone,0,10,"Birmingham, UK"
932346741214543872,DavidHeadViews,6574,2017-11-19 20:35:59,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter Web Client,0,122,UK
932346662516912130,BulckensGeert,177,2017-11-19 20:35:41,"RT @nickreeves9876: Brexit forces UK tech workers to decide: Should I stay or should I go?
How five entrepreneurs have dealt with political…",Twitter for Android,0,10,
932346390700630016,MrDazz1966,1412,2017-11-19 20:34:36,"@davidschneider #hammond lives in a world of picket fences, Leaping fluffy lambs and raspberry cotton candy. 
He wo… https://t.co/URvQChn0m5",Twitter Web Client,0,0,Not the Droid you're looking for..
932345698338660352,nickreeves9876,16714,2017-11-19 20:31:51,"Brexit forces UK tech workers to decide: Should I stay or should I go?
How five entrepreneurs have dealt with polit… https://t.co/kMCKWe4Zdb",Twitter Web Client,6,10,"South East, England"
932345687479586816,cairosue,764,2017-11-19 20:31:48,RT @annetteashley61: EU workers can stay working in 27 EU countries with a stable € or risk coming to UK with a toxic £ &amp; media that's host…,Twitter for Android,0,6,cairo
932345509293019136,lettertolead,1000,2017-11-19 20:31:06,RT @annetteashley61: EU workers can stay working in 27 EU countries with a stable € or risk coming to UK with a toxic £ &amp; media that's host…,Twitter for iPhone,0,6,"Epsom, England, 🇬🇧🇪🇺"
932345319140052994,peeps160,427,2017-11-19 20:30:20,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter for iPhone,0,104,scotland
932345250026270720,wilde,19408,2017-11-19 20:30:04,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter for iPhone,0,104,messing about in the country
932345023806558208,lenard503616,969,2017-11-19 20:29:10,RT @annetteashley61: EU workers can stay working in 27 EU countries with a stable € or risk coming to UK with a toxic £ &amp; media that's host…,Twitter for iPhone,0,6, Germany 🇩🇪 Europe 🇪🇺
932344926393765890,CAdamMartin,1055,2017-11-19 20:28:47,"@toadmeister Our national interest is best served by you keeping your opinions to yourself, they've been repeatedly… https://t.co/kkaYyPcX07",Twitter Web Client,0,0,Bristol
932344926007910400,annetteashley61,3659,2017-11-19 20:28:47,EU workers can stay working in 27 EU countries with a stable € or risk coming to UK with a toxic £ &amp; media that's h… https://t.co/pFSCfinMFo,Twitter for Android,5,6,"Nord-Pas-de-Calais, France"
932344390764388352,BeefyImnotfat,23,2017-11-19 20:26:39,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter for Android,0,104,"England, United Kingdom"
932344035238404096,SaliDavies,311,2017-11-19 20:25:14,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for iPhone,0,122,"Wales, United Kingdom"
932343671571255297,exmaglux,2153,2017-11-19 20:23:48,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter for Android,0,104,Liverpool / Perth WA
932343273867350017,AdrestiaNemesis,158,2017-11-19 20:22:13,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter Web Client,0,104,
932343044451520512,esme_hornbeam,927,2017-11-19 20:21:18,"RT @ivanwhite48: #bbcaq What Brexit is really all about:-

""If the government has no intention of using Brexit to undermine workers’ rights…",Twitter for iPhone,0,104,"England, United Kingdom"
932342040918220800,ivars_plucis,14,2017-11-19 20:17:19,"RT @ProfCaryCooper: Without EU staff the NHS will collapse new study shows,but we will have gained control! https://t.co/WcABEqLLOC",Twitter for Android,0,11,
932341773346762754,nickareay,614,2017-11-19 20:16:15,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for iPhone,0,122,"West Mersea, England"
932341768305209344,brianhprobert,18,2017-11-19 20:16:14,@AnbAntje @solange_lebourg Like the woman Brexit voter on Channel 4 who runs a recruitment agency mostly EU workers,Twitter for iPad,2,0,North Yorkshire
932340980300288001,rustymar1,592,2017-11-19 20:13:06,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter Web Client,0,393,"Bangor, Northern Ireland"
932340866525679618,2ygnus,599,2017-11-19 20:12:39,@davidschneider And you can't work out why? Boy you so stupid? If you could read &amp; write in Polish etc perhaps you… https://t.co/RzPUgPkuAR,Mobile Web (M2),0,0,UK
932340806555525120,lettertolead,1000,2017-11-19 20:12:24,"RT @BrexitBin: Did you know:
The ""Posted Workers"" directive which both Farage and Corbyn cited as a reason to leave the EU is currently bei…",Twitter for iPhone,0,122,"Epsom, England, 🇬🇧🇪🇺"
932340174280953857,HatingHatred,640,2017-11-19 20:09:54,"RT @Nurses4E: Brexit 'potentially catastrophic' for the health service, experts suggest in Lancet journal https://t.co/NOpuPbwylV

#Nurses4…",Twitter for iPad,0,393,Citizen of the world
